n,family_rank,child_rank,coef,se,coef_mid,se_mid,boot_se,boot_se_mid
645,14,39.5674418604651,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,16,40.6372093023256,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,21,43.6651162790698,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,22,42.4914728682171,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,26,44.1426356589147,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,27,44.322480620155,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,29,45.784496124031,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,35,45.9767441860465,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,37,46.5860465116279,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,38,46.7581395348837,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,41,49.2589147286822,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,43,46.9472868217054,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,49,49.1441860465116,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,52,49.6573643410853,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,58,51.8325581395349,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,63,52.1488372093023,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,64,52.6217054263566,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,66,51.9643410852713,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,72,53.9317829457364,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,74,56.4093023255814,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,76,57.7333333333333,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,79,58.6294573643411,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,85,58.1705426356589,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,87,61.5674418604651,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,88,61.1240310077519,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,91,63.6,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,93,63.6961240310078,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
645,99,72.3596899224806,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,3,37.0650154798762,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,5,36.2120743034056,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,9,38.1130030959752,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,15,42.4117647058824,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,19,42.7306501547988,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,20,43.8080495356037,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,23,43.0046439628483,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,25,44.9798761609907,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,28,44.2399380804954,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,32,45.953560371517,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,33,44.6826625386997,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,39,47.8111455108359,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,40,47.0882352941177,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,45,49.6052631578947,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,46,47.5092879256966,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,55,50.9643962848297,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,56,50.1006191950464,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,62,52.061919504644,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,68,55.0123839009288,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,69,53.2538699690403,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,70,57.0417956656347,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,73,54.6501547987616,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,75,55.5588235294118,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,78,59.4752321981424,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,82,59.7678018575851,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,86,61.1981424148607,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,90,63.0371517027864,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,92,63.8529411764706,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,96,66.0712074303406,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
646,98,68.4582043343653,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
647,10,37.5579598145286,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
647,24,42.8021638330757,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
647,60,51.7928902627512,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
647,71,55.3168469860897,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
647,77,56.210200927357,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
647,80,58.5888717156105,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,6,36.7962962962963,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,12,39.8564814814815,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,18,41.9521604938272,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,36,46.2638888888889,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,42,45.9969135802469,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,48,48.0308641975309,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,53,50.2469135802469,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,59,51.4212962962963,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,65,52.875,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,83,60.2515432098766,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,89,62.9737654320988,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
648,95,64.5632716049383,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
649,30,45.8721109399076,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
649,50,49.306625577812,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
652,100,72.7177914110429,0.30329699232333,0.00375027312644211,0.268039633012044,0.00512664219702682,0.00419427588490981,0.00567041451087472
