instru,n,household_log_income,family_log_income_n,coef,se,boot_se
+ demographic char.,644,9.96641307333351,8.51696680768907,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.1800057849062,8.83138318256067,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.1035826055133,9.02868481650645,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.1382315700456,9.06288348127914,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.1593274580744,9.13766962013887,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.367062045858,9.21928311802954,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.3899030622479,9.31777486839647,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.4014661097195,9.40892638169026,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.4240285480688,9.51200252760524,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.4496227099355,9.56577808548877,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.5180413147886,9.68773937948102,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.8237397460234,10.2862514294095,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,644,10.9499249967453,10.3827779166482,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.2858161885821,9.26488222390202,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.3673194585263,9.27479542681546,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.4312456813601,9.35247729772908,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.3663278856996,9.39854176745822,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.391722523572,9.41854091897967,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.417545756444,9.4393188513528,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.4458388614966,9.44987043687279,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.3966836267567,9.45956694421946,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.4016220014523,9.47951202655265,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.4366200646236,9.50106873324306,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.4700286316048,9.52353759192314,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.5195007310355,9.58537278806285,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.5359179579292,9.59526372902219,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.5306116983168,9.6133620877393,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.511550422958,9.6988415492538,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.5451038758324,9.71032665405653,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.6380329262232,9.80891629245455,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.6067880149335,9.82261371378829,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.6732310375226,9.86899101240358,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.7125894386932,9.91689353189186,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.7457660185904,9.99914728079711,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.751486848225,10.0185058199552,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.7564198534086,10.0586571274104,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.7776050492991,10.0812327813408,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.8247521352355,10.1653139532967,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,10.8071834034679,10.2454948361566,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,645,11.0115063919887,10.5336371358119,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.1925306792368,9.19275960758894,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.3344060689578,9.2056410964657,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.294448258237,9.24255463118104,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.3310686341852,9.25420007722163,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.3819163102677,9.28576176187686,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.259235878201,9.30726817549809,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.3898824996185,9.32886027069948,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.3399366388032,9.34055311622228,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.3725631711486,9.38710818085487,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.5085505891456,9.62193406368696,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.5013124879229,9.63093190661551,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.5431247075815,9.64875745461591,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.5411334989937,9.67730098927871,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.5701982932709,9.7327496324793,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.5973159850689,9.75636699577084,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.6389502993084,9.76818638185453,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.5770741769563,9.7811486796046,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.6325209467072,9.83796616729931,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.6094929191246,9.85297499242314,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.6597069617084,9.90061859294078,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.7187291396102,10.0375417198284,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.7658439812762,10.2044799057938,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.9414446139634,10.3516850102617,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,646,10.9361181275558,10.4402078303498,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.0571021953827,8.69858644740491,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.1716630064459,8.9263985302798,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.0918572664592,9.09251299892203,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.1589634476144,9.11900015048886,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.2039980879149,9.15430534272333,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.2415505232539,9.16771218733798,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.4048375734699,9.29678209850043,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.3934843677782,9.46957583036524,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.4492176764883,9.5343046128733,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.4917199473055,9.60452922682657,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.5394962359999,9.66665377553767,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.6043533790459,9.72126030145942,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.6151397340449,9.79485546808612,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.6745024660818,9.88499411767245,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.6606527199528,9.93308247404025,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.717406578638,9.98097576962185,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.7764458280936,10.1058111233356,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,647,10.718299595182,10.1325250126344,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,648,10.0723322045211,8.98640830846383,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,648,10.3196568492395,9.23138676510911,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,648,10.4273774435552,9.4286029937612,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,648,10.4475225940657,9.49076577487604,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,648,10.5548803414709,9.65762283130243,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,648,10.8572708133977,10.3229105925869,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,649,10.466324997488,9.55533719012724,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,649,10.4540056067745,9.57567358763243,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,650,10.3649618655846,9.36464407200951,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,650,10.7364004636737,9.96370849206934,0.529530742028076,0.00817582525946123,0.0122026340799411
+ demographic char.,652,11.036281146428,10.6678690636731,0.529530742028076,0.00817582525946123,0.0122026340799411
+ mun. char.,642,9.92074722473327,8.25734467066224,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,643,10.3490939926373,9.40168790807478,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,643,10.6130418111935,9.74718497386055,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.0848356430113,8.8090232670892,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.1075315114661,9.00843497444639,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.1987241361008,9.11720814268873,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.3469348530038,9.20807317501339,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.3650410262562,9.36868021839623,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.4452457879847,9.50775426885352,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.4752288147462,9.53908713304131,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.4152198633941,9.57927338186095,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.469758925859,9.60921302187753,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.49591522836,9.63879549479118,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.5578770488917,9.67967918417243,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.739274339504,9.95056593073575,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.7597039064734,10.0031924699985,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,10.8689573789332,10.2763180082775,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,644,11.0024120696138,10.4050003432254,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,9.97715862724018,8.49545123043342,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.0908944976919,9.04427452839625,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.229831608778,9.15128394141775,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.1517499577879,9.16657185318642,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.2259763676462,9.1949652684916,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.2911252741381,9.25594906577999,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.329731617638,9.26707750551366,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.3053263851909,9.31199557762248,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.3752753829156,9.3225050575816,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.4230215532554,9.3456456018994,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.4329718906802,9.4132566761613,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.3977370315015,9.4345456695778,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.416771041685,9.44501062421704,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.4906785752656,9.47612318858005,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.4674299627692,9.49707245441178,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.5143922521081,9.55902769700466,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.5128390427233,9.58921698506896,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.5249718480341,9.64907724985369,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.5654193809183,9.70045977960281,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.5448477860265,9.71168497711121,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.4892144785382,9.73522742940605,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.6184512866147,9.81276478629478,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.6164199382505,9.84158018087438,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.6564898331353,9.87166014101662,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.7080559959783,9.91843748393357,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.670394157555,10.0230506868648,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.7706265945265,10.0638362819541,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.7397735171608,10.0870093923909,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.8059259779679,10.1724276662167,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,10.7810654840435,10.24131834441,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,645,11.034646999011,10.5490599215837,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.1205274062899,8.67628881376909,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.1157516793822,8.89865503827021,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.1608600991224,9.07262383883609,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.2601901977724,9.18144259870136,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.2953839375534,9.23248486843734,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.3301693451371,9.24422685180095,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.3197778332713,9.27741818024175,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.357585952494,9.29985656063931,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.3708497065156,9.33390046786751,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.4046061460943,9.3802328278367,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.3883749876805,9.39115478819629,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.4528428104184,9.45511313552374,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.3953157704784,9.46538187059447,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.5013291286759,9.51867902139051,0.527499342222813,0.00798030267570739,0.0118814146590341
+ mun. char.,646,10.4528567847731,9.52860966188716,0.527499342222813,0.00798030267570739,0.0118814146590341
